name,part,way,img,detail,manual,number,step
닭고기볶음밥,밥,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00216_1.png,"재료 쌀(80g), 완두콩(10g), 닭고기(100g), 대추(10g), 수삼(20g)
양파(20g), 당근(10g)
양념 강황가루(3g), 맛술(15g)","['1. 쌀은 30분 정도 불린 뒤 동량의 물에 강황가루를 풀어 완두콩과 함께 넣어 밥을 짓는다.', '2. 닭고기를 깨끗이 씻은 후 끓는 물에 살짝 데쳐 기름기를 제거한 뒤 작게 썰어 대추, 수삼과 함께 맛술에 재워 잡냄새를 없앤다.', '3. 양파와 당근은 작게 깍둑 썬다.', '4. 팬에 기름을 두른 후 재워둔 닭고기와 당근, 양파를 볶는다', '5. 강황밥을 넣고 같이 볶아 마무리한다.']",0 2,pollo
토마토라면,일품,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00311_1.png,"재료 애호박(30g), 양파(20g), 청양고추(5g), 대파(5g), 토마토(300g)
라면스프(3g), 라면(100g)
육수 다시마(2.5g), 멸치(2.5g), 무(10g), 물(250g)","['1. 냄비에 육수 재료를 넣고 10분간 끓여 건더기를 건진다.', '2. 애호박은 돌려 깎아 채 썰고, 양파도 채 썰고, 청양고추와 대파는 어슷 썬다.', '3. 토마토는 200g은 잘게 다지고, 100g은 두툼하게 썬다.', '4. 육수에 라면스프와 라면을 넣고 살짝 익힌 뒤 양파, 애호박, 다진 토마토를 넣고 끓인다.', '5. 면이 다 익으면 두툼하게 썬 토마토를 넣고 10초간 더 끓인다.', '6. 대파와 청양고추를 올려 마무리한다.']",0 3,pesco
토마토샐러드라면,일품,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00312_1.png,"재료 양상추(80g), 치커리(15g), 굵은 면발 라면(55g), 삶은 닭가슴살(50g)
방울토마토(15g), 파슬리가루(0.1g)
소스 설탕(2g), 식초(1.5g), 레몬즙(1g), 저염간장(3g), 다진 마늘(1g)
다진 토마토(50g), 다진 양파(4g), 올리브유(1.5g)","['1. 소스를 만든다.', '2. 양상추와 치커리는 굵은 줄기 부분을 빼고 먹기 좋은 크기로 잘게 찢는다.', '3. 라면 끓는 물에서 4분간 삶고 체에 건져 찬물에 헹군다.', '4. 닭가슴살을 먹기 좋은 크기로 찢어 면과 함께 섞는다.', '5. 그릇에 채소와 면을 담고, 방울토마토도 먹기 좋게 잘라 담는다.', '6. 소스와 파슬리가루를 뿌려 마무리한다.']",0 2,pollo
검은깨라면크로켓,후식,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00313_1.png,"재료 검은깨(8g), 빵가루(80g), 라면(50g), 달걀(45g), 녹말가루(15g)
다진 쇠고기(40g), 다진 땅콩(5g), 어린잎채소(2g), 방울토마토(20g) 소스 통계피(20g), 생강(10g), 조청(10g), 물엿(20g), 흑설탕(20g)
발사믹드레싱 발사믹식초(15g), 올리브유(5g)","['1. 검은깨를 곱게 부숴 빵가루와 섞어 마른 팬에서 볶는다.', '2. 라면을 삶아 건져 물기를 제거 한 뒤 달걀물→녹말가루 순서대로 묻힌다.', '3. 다진 쇠고기에 다진 땅콩을 넣어 반죽해 적당한 크기로 빚는다.', '4. 반죽을 라면으로 감싸 달걀물→ 빵가루 순으로 입혀 튀긴다.', '5. 통계피와 생강을 물(200g)에 넣고 끓여 우려낸 뒤 건더기를 건지고 나머지 소스 재료를 넣고 살짝 조린다.', '6. 발사믹드레싱을 만들어 어린잎채소에 뿌리고, 방울토마토는 반으로 썰어 라면 크로켓과 함께 그릇에 담아 마무리한다.']",0 1 4,flex
김말이두부스테이크,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00314_1.png,"두부 100g, 김 2g, 허브소금 1g
소 : 다진쇠고기 20g, 양파20g, 표고버섯10g, 새송이버섯 10g, 밀가루 10g, 흰후추 0.3g
곁들이채소 : 고구마 50g, 단호박 50g, 양파 70g, 아스파라거스 10g
레드와인소스 : 레드와인 25g, 토마토 20g, 마늘 3g, 버터 5g, 올리브유 20g, 허브소금 1g
발사믹식초 15g","['1. 두부는 사방 3cm 길이와 두께로 잘라 허브 소금을 뿌려 수분을 완전히 빼고 속을 파서 밀가루를 묻힌다.', '2. 소 재료를 골고루 양념해 속을 파준 두부에 채워준다.', '3. 채워진 두부를 김을 두른 뒤 팬에 은근하게 구워준다.', '4. 고구마, 단호박, 아스파라거스를 편으로 썰어 준다.', '5. 마늘과 토마토를 각각 다진 후 오일에 볶다가 레드와인을 넣어 졸인다. 불을 끄기 직전에 버터를 넣어 소스를 만든다.', '6. 채소를 각각 구워주고 구워진 두부스테이크를 담고 레드와인 소스를 뿌려 완성한다.']",0 1 5,flex
연어롤샐러드,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00315_1.png,"연어 60g, 단호박 50g, 방울토마토 4개, 시금치 50g, 영양부추 50g
소스 : 잣 5g, 더덕 45g, 마늘 5g, 식초 15g, 올리브오일 30g, 다진홍고추 15g","['1. 영양부추, 시금치는 먹기 좋게 잘라 물에 담가준다.', '2. 단호박은 삶아서 체에 내려준다.', '3. 토마토는 곱게 다져주고 시금치도 데친 후 단호박, 연두부와 섞어준다.', '4. 연어를 포를 떠서 만들어진 단호박과 연두부를 연어에 돌돌 말아 냉동실에 살짝 얼려준다.', '5. 소스재료로 소스를 만든다.', '6. 접시에 준비된 채소를 깔고 연어를 올리고 소스를 올려 완성한다.']",0 3,pesco
비타민이유식,일품,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00316_1.png,"멜론 300g, 브로콜리 30g, 감자 60g, 요거트 15g, 설탕 5g","['1. 브로콜리는 데쳐낸 후 송송 다져준다.', '2. 감자는 삶아준 후 체에 내려준다.', '3. 멜론은 씨를 제거하고 껍질을 벗긴 후 믹서에 갈아 체에 내려준다.', '4. 체에 내린 감자와 브로콜리 그리고 멜론즙을 함께 섞어준다.', '5. 설탕으로 간을 해주고 볼에 담고 요거트로 장식을 해 완성한다.']",0 5,lacto
한입꼬치구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00317_1.png,"통삼겹 200g, 고구마 100g,
대파 40g, 2가지색 미니파프리카 40g, 청피망 40g, 양송이 40g, 건고추 3g,
어간장 10g, 통후추 1g, 로즈마리 1g. 마늘기름 15g
소스 : 오렌지주스 100g, 레몬즙 15g, 올리고당 15g, 후추 1g, 다진마늘 10g","['1. 통삼겹살은 어간장, 마늘기름, 로즈마리, 통후추에 재워준다.', '2. 양송이, 피망, 파프리카는 먹기 좋게 썰어서 마늘기름에 구워준다.', '3. 고구마는 먹기 좋게 잘라 기름 없이 구워준다.', '4. 재워 놓은 통삼겹은 작은 크기로 잘라서 건고추를 넣어 물에 데쳐낸다.', '5. 모든 재료를 꼬치에 끼워서 살짝 구워준다.', '6. 레몬껍질을 채 썰어서 소스를 만들어주고 꼬치와 함께 완성한다.']",0 1 3,flex
간장곤약볶음국수,일품,볶기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00318_1.png,"곤약국수 200g, 사과 60g, 레몬즙 15g
볶음양념 : 맛간장 30g, 다진생강 3g, 다진양파 15g, 버터 10g
소스 : 다진양파 10g, 흑임자 7g, 플레인요거트 30g, 그라놀라 30g, 꿀 10g","['1. 곤약은 세척 후 물기를 빼준다.', '2. 사과는 가늘게 채 썰어 레몬에 살짝 담가 주고, 다진양파도 레몬즙에 살짝 담가준다.', '3. 팬에 다진양파를 버터에 볶다가 나머지 볶음 재료를 넣고 볶음양념을 만들어준다.', '4. 볶음양념에 곤약 을 넣 어 고들고들하게 볶아준다.', '5. 사과를 물기를 완전히 제거하고 소스재료를 섞어 곁들이 소스를 만들어준다.', '6. 볶음곤약을 그릇에 담고 그라놀라를 뿌려서 완성한다.']",0 5,lacto
닭가슴살리조또,밥,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00319_1.png,"닭가슴살 100g, 찰보리 50g, 찹쌀 50g, 청피망 50g, 표고버섯 30g, 청양고추 10g, 양파 60g
다진마늘 15g, 홍피망 50g, 생크림 30g, 우유 30g, 올리브오일 50g, 함초소금 2g
고명 : 건조토마토 10g","['1. 찹쌀은 30분 정도, 찰보리는 1시간 이상 불려주고 보리쌀은 한번 쪄 준다.', '2. 표고버섯은 물에 데친다. 이때 표고버섯 불린 물은 버리지 않고 짜투리 채소와 함께 채소 국물을 만들어준다.', '3. 불린 표고버섯, 청피망, 홍피망, 양파, 오리 가슴살은 작은 정사각형으로 잘라주고 청양 고추는 다져준다.', '4. 다진 청양고추와 다진마늘은 볶아주고 다시 여기에 다진채소와 가슴살을 볶아준다.', '5. 찹쌀과 보리쌀을 넣어 만들어진 채소국물에 끓여주다 생크림과 우유를 넣어 죽 형태로 만든다.', '6. 여기에 볶아진 재료를 넣고 소금으로 간을 하고 말린 토마토를 올려 완성한다.']",0 2 5,pollo
녹차귀리라떼,후식,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00320_1.png,"브로콜리 60g, 귀리 30g, 닭육수 250ml, 우유150ml
녹차가루 10g, 아몬드슬라이스 20g, 무염버터 5g, 흰후추 3g, 소금 0.5g
우유 50ml, 생크림 50ml, 다진양파 15g","['1. 귀리는 불려준 뒤 닭육수에 삶아준다.', '2. 브로콜리는 잘 손질하여 잘게 썰어 놓는다.', '3. 양파는 채 썰어 버터로 볶다가 1의 브로콜리와 귀리, 아몬드슬라이스를 넣고 같이 볶아준다.', '4. 어느 정도 볶아지면 우유를 넣고 다시 한 번 볶아준다.', '5. 닭육수를 넣고 귀리가 익을 때 까지 푹 익힌 후 믹서에 갈아 체에 걸러준다.', '6. 마지막으로 생크림을 넣고 농도를 조절하고 녹차가루를 올려 완성한다.']",0 2 5,pollo
계란숙샐러드,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00321_1.png,"달걀 120g, 쇠고기 50g, 게맛살 20g, 감자 1개, 천연조미료 5g, 물 200g
브로콜리 50g, 방울토마토 60g, 미니파프리카 25g, 영양부추 5g
소스 : 매실청 30g, 발사믹식초 15g, 올리브오일 15g, 후추 1g, 식초 15g","['1. 소고기에 물을 넣어 육수를 뽑아준 후 천연 조미료로 간을 해준다.', '2. 소고기는 곱게 다져준 뒤 볶아준다.', '3. 감자를 삶아서 체에 내려준다.', '4. 계란을 풀고 소고기 다진 것과 게맛살, 물을 넣고 섞은 뒤 찜기에 쪄준다.', '5. 부추와 브로콜리는 뜨거운 물에 데쳐 먹기 좋게 잘라주고, 방울토마토와 미니파프리카도 먹기 좋게 잘라준다.', '6. 매실청과 올리브오일, 후추로 드레싱을 만들어 준비된 채소를 섞어준 뒤 그릇에 담는다.']",0 1 3 4,flex
한식풍닭가슴살스테이크,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00322_1.png,"닭가슴살 280g, 미나리 50g, 쌀 50g, 청경채 60g
무조림 : 무 150g, 맛간장 15g, 고춧가루 15g, 다진마늘 5g, 물 200g
소스 : 된장 15g, 매실청 15g, 들기름 10g, 다진양파 10g, 검은깨 5g, 다진마늘 5g","['1. 미나리는 데친 후 먹기 좋은 크기로 잘라서 밥을 해준다.', '2. 닭가슴살에 밥을 넣고 말아서 오븐에 굽는다.', '3. 무는 물에 익히고 고춧가루와 무조림 재료를 넣어 졸여준다.', '4. 청경채는 데친 후 팬에 살짝 볶아준다.', '5. 소스를 만들어준다.', '6. 접시에 무조림을 깔고 닭가슴살 구이를 올리고 청경채와 함께 소스를 뿌려 완성한다.']",0 2,pollo
강황고구마밥,밥,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00323_1.png,"쌀 100g, 강황가루 15g, 고구마 50g, 닭육수 300g
양념장 : 영양부추 10g, 다진청고추 15g, 다진홍고추 15g, 다진양파 15g, 간편 어간장 15g","['1. 먼저 영양부추를 뺀 재료로 양념장을 30분 전에 만들어준다.', '2. 쌀은 30분전에 불려주고 고구마는 껍질째 작은 깍두기 모양으로 잘라 냉수에 담가준다.', '3. 닭육수에 강황가루를 풀어주고 쌀과 고구마를 고루 섞어 밥을 해준다.', '4. 만들어진 양념장에 영양부추를 한입 크기로 잘라 최종 양념장을 만들어준다.', '5. 그릇에 강황고구마밥을 담아주고 양념장과 함께 완성한다.']",0 2 3,pollo-pesco
된장시금치옹심이,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00324_1.png,"시금치 150g, 감자 80g, 애호박 30g, 당근 20g, 양파 50g
청고추 15g, 홍고추 15g, 밀가루 30g
국물 : 바지락 100g, 저염된장 25g, 볶은소금 1g","['1. 바지락은 볶은 소금에 담가 해감을 시켜준다.', '2. 물 400g에 저염 된장과 바지락을 넣어 국물을 만들어준다.', '3. 시금치 는 데 친 후 물기를 제거해 송송 다져준다.', '4. 당근, 양파와 청홍고추는 채 썰고 애호박과 감자는 반달모양으로 썰어준다.', '5. 다진 시금치와 밀가루를 이용해 완자를 만들어준다.', '6. 만들어진 국물에 옹심이를 넣어 끓여주고 나머지 채소를 넣어 완성한다.']",0 3,pesco
수제 두부 소시지가 버섯 소스에 풍덩!,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00065_1.png,"소시지
돼지 소장 (소시지용 케이싱 사용) 50g
소시지 소
다진 돼지 앞다리살 250g, 두부 100g(1/4모), 양파 50g(1/3개), 당근 30g(1/5개), 마늘 15g(3쪽), 바질 약간, 물 100ml(1/2컵)
버섯 소스
발사믹 식초 30g(2큰술), 양송이버섯 45g(2개), 레몬 1/2개, 설탕 10g(2작은술), 마늘 10g(2쪽), 올리브유 5g(1작은술)","['1. 양파, 당근, 마늘은 다진다.', '2. 두부는 으깨어 면보로 싸서 물기 를 빼준다.', '3. 돼지고기, 두부, 양파, 당근, 마늘, 바질을 넣어 치대고 30분 정도 숙 성시킨다.a', '4. 돼지 소장(케이싱)을 속까지 물로 깨끗이 세척한다.', '5. 소시지소를 꼬챙이와 깔때기를 이 용하여 케이싱의 속까지 고루 들 어가게 채우고 돌돌 말아 비틀어 원하는 길이로 맞춘다.', '6. 찜기에 김을 올리고 15분 정도 소 시지를 찌거나, 80도 정도의 물에 20분간 삶는다.b', '7. 마늘과 양송이버섯은 편으로 썬다.', '8. 달군 소스 팬에 올리브유를 두르 고 마늘과 양송이버섯을 볶은 다 음 발사믹 식초, 레몬즙, 설탕을 넣 고 한소끔 끓인다.', '9. 끓인 소스에 소시지를 넣고 졸인 다.c', '10. 접시에 소시지와 소스를 담는다.']",0 1,flex
속이 비치는 곤드레 새우만두,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00057_1.png,"만두소
곤드레나물 50g, 큰새우 4마리, 돼지고기 50g, 두부 30g(1/9모), 부추 10g(6줄기), 청양고추 10g(1개), 파 5g(2cm), 마늘 2g(1/2쪽), 후추 2g(1/3작은술), 참기름 3g(1/2작은술), 식용유 약간
만두피
라이스페이퍼 30g(6장), 부추 3g(2줄기), 물 100ml(1/2컵)
초간장
저염간장 5g(1작은술), 식초 5g(1작은술)","['1. 곤드레나물은 씻어서 1시 간 정도 불린 다음 불린 물 그대로 뚜껑을 덮고 30분 정도 삶는다.', '2. 물에 헹구어 물기를 꼭 짠 곤드레나물은 프라이팬에 식용유를 두르고 볶아 식 힌다.a', '3. 두부는 으깨어 물기를 짜 고, 부추, 파, 마늘, 청양 고추는 잘게 다진다.', '4. 돼지고기는 곱게 다지고 준비한 재료(3)에 후추, 참 기름으로 버무려 치대어 만두소를 만든다.b', '5. 새우는 꼬리부분은 남기 고 껍질을 벗긴 후 등 쪽 2~3마디에 있는 내장을 꼬챙이로 꺼내고 물에 헹 궈 물기를 뺀다.', '6. 손질한 새우를 끓는 물에 데친다.c', '7. 만두를 묶을 때 사용할 부 추는 자르지 않고 끓는 물 에 살짝 데친다.', '8. 라이스페이퍼는 물에 살 짝 담갔다가 만두소를 넣 어 동그랗게 빚는다.', '9. 이때 새우 꼬리부분을 위 로 올라오게 올린 후 라이 스페이퍼로 감싸고 부추 로 묶는다.d', '11. 저염간장과 식초를 섞어 초간장을 곁들인다.', '10. 달군 프라이팬에 기름을 두르고 만두(9)를 넣은 다 음 뚜껑을 덮어 약한 불에 서 굽다가 김이 오르고 밑 면이 노릇해지면 물 반컵 을 팬에 부어 만두소가 투 명하게 비칠 때까지 구워 준다. (물을 넣으면 기름 이 튀므로 뚜껑을 빨리 덮 고 튀지 않는 소리가 날 때 까지 굽는다.)']",0 1 3,flex
쑥을 곁들인 삼색 단호박 어만두,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00058_1.png,"만두소
대구살 80g(1토막), 단호박 60g(8×6cm), 청주 10g(2작은술), 꿀 10g(2작은술)
3색 만두피
중력분 90g(1/2컵), 단호박 20g(4×4cm), 오미자 10g(2작은술)
결들임
쑥갓 약간","['1. 단호박을 잘라 씨를 제거하고 찜 기에 10~20분 동안 익힌 후 껍질 을 벗긴다.', '2. 찐 단호박은 으깨어 3/4은 만두소 로 사용하고, 1/4은 물과 섞어 체 에 걸러 호박물을 만든다.', '3. 찬물 100ml에 오미자를 넣어 오미 자물을 만든다.', '4. 밀가루를 3등분하여 호박물(10g, 2작은술), 오미자물(10g, 2작은술), 찬물(10g, 2작은술)로 각각 반죽하 여 3색 만두피를 만들고, 랩에 싸 서 30분 정도 숙성시킨다.a', '5. 반죽을 밀대로 0.2cm 정도로 얇 게 밀어 사방 7cm 크기로 자른다.', '6. 대구살은 물에 헹궈 가시를 발라 내고 물기를 제거한 후 곱게 다 져 청주에 재워 대구살소를 준비 한다.b', '7. 으깬 단호박에 꿀을 섞어 단호박 소로 준비한다.', '8. 준비한 대구살소와 단호박소를 각 각 3색 만두피에 넣고 모양을 잡아 만두를 만든다.c', '9. 쑥갓을 얹어 모양을 내고, 찜기에 김이 오르면 만두를 넣어 익힌다.', '10. 물이 다시 끓어오르면 10~15분 정 도 더 익힌 후 만두피가 투명해지 면 꺼내어 접시에 담는다.']",0 3,pesco
참깨 단호박찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00059_1.png,"호박찜
단호박 80g(8×8cm), 적양파 10g(1/10개), 홍피망 5g(1/9개), 청피망 5g(1/9개), 표고버섯 20g(2장), 칵테일 새우 5마리, 우유 10g(2작은술), 식용유 약간
참깨드레싱
참깨 5g(1작은술), 마요네즈 5g(1작은술), 간장 2g(1/3작은술), 겨자가루 약간","['1. 표고버섯은 끓는 물에 데쳐 놓는 다.', '2. 새우는 꼬리부분은 남기고 껍질을 벗긴 후 등 쪽 2~3마디에 있는 내 장을 꼬챙이로 꺼내고 물에 헹궈 물기를 뺀다.', '3. 단호박은 씨를 제거하고 찜기에 10~20분 동안 익힌다.a', '4. 적양파, 홍피망, 청피망, 표고버섯 은 칵테일 새우 크기로 썬다.', '5. 참깨를 블렌더에 곱게 갈아서 마 요네즈, 간장, 겨자가루와 섞어 참 깨 드레싱을 만든다.b', '6. 달궈진 프라이팬에 식용유를 두 르고 새우를 볶다가 만들어 놓은 참깨드레싱(5)과 우유를 섞어 볶 는다.c', '7. 찐 단호박 속에 볶은 재료를 담아 접시에 올린다.']",0 3 4 5,pesco
